bubblesort_o0 ; 2.360229492187500000, 2.033630371093750000,  ,  ,  379.605 
bubblesort_o0 ; 2.414062500000000000, 2.089111328125000000,  ,  ,  373.214 
bubblesort_o0 ; 2.515136718750000000, 2.174316406250000000,  ,  ,  378.731 
bubblesort_o0 ; 2.426086425781250000, 2.093078613281250000,  ,  ,  373.901 
bubblesort_o0 ; 2.408935546875000000, 2.080078125000000000,  ,  ,  371.542 
bubblesort_o0 ; 2.477050781250000000, 2.146972656250000000,  ,  ,  374.989 
bubblesort_o0 ; 2.424743652343750000, 2.098266601562500000,  ,  ,  372.212 
bubblesort_o0 ; 2.423828125000000000, 2.094787597656250000,  ,  ,  373.003 
bubblesort_o0 ; 2.423889160156250000, 2.099365234375000000,  ,  ,  371.416 
bubblesort_o0 ; 2.427490234375000000, 2.097961425781250000,  ,  ,  371.31 
bubblesort_o0 ; 2.447082519531250000, 2.118041992187500000,  ,  ,  374.844 
bubblesort_o0 ; 2.434509277343750000, 2.112365722656250000,  ,  ,  372.556 
bubblesort_o0 ; 2.433593750000000000, 2.103271484375000000,  ,  ,  371.669 
bubblesort_o0 ; 2.446899414062500000, 2.118103027343750000,  ,  ,  373.72 
bubblesort_o0 ; 2.570251464843750000, 2.230957031250000000,  ,  ,  378.227 
bubblesort_o0 ; 2.440063476562500000, 2.114562988281250000,  ,  ,  372.269 
bubblesort_o0 ; 2.438049316406250000, 2.108032226562500000,  ,  ,  371.675 
bubblesort_o0 ; 2.511413574218750000, 2.180603027343750000,  ,  ,  375.172 
bubblesort_o0 ; 2.434204101562500000, 2.106506347656250000,  ,  ,  372.05 
bubblesort_o0 ; 2.430908203125000000, 2.104125976562500000,  ,  ,  372.017 
bubblesort_o0 ; 2.457824707031250000, 2.130737304687500000,  ,  ,  373.04 
bubblesort_o0 ; 2.461181640625000000, 2.135498046875000000,  ,  ,  371.336 
bubblesort_o0 ; 2.460876464843750000, 2.136413574218750000,  ,  ,  372.035 
bubblesort_o0 ; 2.452697753906250000, 2.127014160156250000,  ,  ,  371.897 
bubblesort_o0 ; 2.451599121093750000, 2.122619628906250000,  ,  ,  371.315 
bubblesort_o0 ; 2.459167480468750000, 2.137573242187500000,  ,  ,  371.529 
bubblesort_o0 ; 2.461181640625000000, 2.133728027343750000,  ,  ,  372.881 
bubblesort_o0 ; 2.573608398437500000, 2.231262207031250000,  ,  ,  375.741 
bubblesort_o0 ; 2.468750000000000000, 2.146057128906250000,  ,  ,  371.578 
bubblesort_o0 ; 2.487243652343750000, 2.155639648437500000,  ,  ,  372.471 
bubblesort_o0 ; 2.512207031250000000, 2.182556152343750000,  ,  ,  374.907 
bubblesort_o0 ; 2.463073730468750000, 2.138061523437500000,  ,  ,  373.197 
bubblesort_o0 ; 2.456970214843750000, 2.128662109375000000,  ,  ,  371.941 
bubblesort_o0 ; 2.459777832031250000, 2.137207031250000000,  ,  ,  371.347 
bubblesort_o0 ; 2.470397949218750000, 2.143798828125000000,  ,  ,  371.72 
bubblesort_o0 ; 2.459350585937500000, 2.135559082031250000,  ,  ,  371.458 
bubblesort_o0 ; 2.462280273437500000, 2.132019042968750000,  ,  ,  372.316 
bubblesort_o0 ; 2.460144042968750000, 2.138122558593750000,  ,  ,  371.605 
bubblesort_o0 ; 2.477600097656250000, 2.147888183593750000,  ,  ,  372.383 
bubblesort_o0 ; 2.470275878906250000, 2.145996093750000000,  ,  ,  372.246 
bubblesort_o0 ; 2.467163085937500000, 2.136230468750000000,  ,  ,  371.762 
bubblesort_o0 ; 2.582580566406250000, 2.242370605468750000,  ,  ,  378.12 
bubblesort_o0 ; 2.464965820312500000, 2.137207031250000000,  ,  ,  372.103 
